id,diedAt,country
HA5414,535,MACROREG-MAGHRIB
HA5415,508,MACROREG-IRAQ
HA5416,543,MACROREG-IRAQ
HA5418,550,MACROREG-IRAN
HA5418,550,MACROREG-IRAQ
HA5419,596,MACROREG-IRAQ
HA5420,606,MACROREG-IRAN
HA5420,606,MACROREG-IRAQ
HA5421,612,MACROREG-IRAQ
HA5422,637,MACROREG-IRAQ
HA5423,654,MACROREG-IRAQ
HA5424,1001,MACROREG-INDIA
HA5424,1001,MACROREG-IRAN
HA5426,1203,MACROREG-INDIA
HA5426,1203,MACROREG-IRAN
HA5427,480,MACROREG-EGYPT
HA5427,480,MACROREG-SYRIA
HA5428,589,MACROREG-IRAN
HA5428,589,MACROREG-IRAQ
HA5429,328,MACROREG-IRAQ
HA5430,104,MACROREG-ARABIA
HA5432,525,MACROREG-IRAN
HA5433,550,MACROREG-EGYPT
HA5434,1058,MACROREG-INDIA
HA5434,1058,MACROREG-IRAN
HA5435,1116,MACROREG-SYRIA
HA5436,1119,MACROREG-INDIA
HA5437,1285,MACROREG-INDIA
HA5438,1000,MACROREG-RUM
HA5439,384,MACROREG-IRAQ
HA5440,1189,MACROREG-SARABIA
HA5442,510,MACROREG-IRAQ
HA5444,110,MACROREG-IRAQ
HA5446,146,MACROREG-IRAQ
HA5447,148,MACROREG-IRAQ
HA5448,150,MACROREG-ARABIA
HA5449,150,MACROREG-IRAQ
HA5450,159,MACROREG-ARABIA
HA5450,159,MACROREG-IRAQ
HA5451,170,MACROREG-IRAQ
HA5454,180,MACROREG-IRAQ
HA5455,158,MACROREG-IRAN
HA5455,158,MACROREG-IRAQ
HA5456,189,MACROREG-IRAN
HA5456,189,MACROREG-IRAQ
HA5457,190,MACROREG-IRAN
HA5458,195,MACROREG-IRAQ
HA5459,200,MACROREG-ARABIA
HA5460,204,MACROREG-EGYPT
HA5462,205,MACROREG-IRAQ
HA5462,205,MACROREG-MAWARANNAHR
HA5463,206,MACROREG-IRAQ
HA5464,207,MACROREG-ARABIA
HA5464,207,MACROREG-IRAQ
HA5465,210,MACROREG-IRAQ
HA5466,212,MACROREG-MAWARANNAHR
HA5467,217,MACROREG-IRAQ
HA5469,223,MACROREG-ARABIA
HA5470,224,MACROREG-IRAQ
HA5471,226,MACROREG-IRAQ
HA5472,227,MACROREG-IRAQ
HA5473,228,MACROREG-IRAQ
HA5474,230,MACROREG-IRAQ
HA5475,231,MACROREG-IRAQ
HA5476,231,MACROREG-IRAQ
HA5477,231,MACROREG-IRAQ
HA5477,231,MACROREG-MAWARANNAHR
HA5478,232,MACROREG-IRAQ
HA5480,233,MACROREG-IRAQ
HA5481,234,MACROREG-SYRIA
HA5482,235,MACROREG-IRAQ
HA5482,235,MACROREG-MAWARANNAHR
HA5484,234,MACROREG-IRAQ
HA5485,238,MACROREG-IRAQ
HA5486,239,MACROREG-IRAN
HA5487,242,MACROREG-IRAN
HA5488,242,MACROREG-IRAQ
HA5489,242,MACROREG-IRAN
HA5490,243,MACROREG-ARABIA
HA5491,245,MACROREG-IRAN
HA5493,245,MACROREG-IRAQ
HA5494,245,MACROREG-IRAQ
HA5495,245,MACROREG-IRAQ
HA5496,248,MACROREG-IRAN
HA5497,248,MACROREG-IRAQ
HA5498,249,MACROREG-EGYPT
HA5499,250,MACROREG-IRAQ
HA5500,250,MACROREG-IRAQ
HA5501,251,MACROREG-IRAQ
HA5502,251,MACROREG-IRAN
HA5503,252,MACROREG-IRAQ
HA5504,285,MACROREG-IRAN
HA5505,255,MACROREG-ANDALUS
HA5506,256,MACROREG-MAWARANNAHR
HA5507,259,MACROREG-IRAN
HA5508,258,MACROREG-IRAN
HA5509,259,MACROREG-IRAQ
HA5510,259,MACROREG-IRAQ
HA5511,256,MACROREG-MAGHRIB
HA5512,261,MACROREG-IRAN
HA5512,261,MACROREG-IRAQ
HA5513,263,MACROREG-IRAQ
HA5514,264,MACROREG-MAWARANNAHR
HA5516,266,MACROREG-IRAQ
HA5517,266,MACROREG-IRAQ
HA5518,267,MACROREG-IRAQ
HA5519,268,MACROREG-MAWARANNAHR
HA5520,268,MACROREG-EGYPT
HA5521,269,MACROREG-IRAQ
HA5524,271,MACROREG-IRAQ
HA5526,273,MACROREG-IRAQ
HA5526,273,MACROREG-SYRIA
HA5527,273,MACROREG-IRAN
HA5528,275,MACROREG-EGYPT
HA5529,275,MACROREG-EGYPT
HA5530,275,MACROREG-IRAQ
HA5533,277,MACROREG-IRAN
HA5535,286,MACROREG-IRAN
HA5537,280,MACROREG-IRAN
HA5540,285,MACROREG-ARABIA
HA5541,283,MACROREG-IRAQ
HA5542,285,MACROREG-IRAQ
HA5543,279,MACROREG-ANDALUS
HA5544,282,MACROREG-IRAQ
HA5545,286,MACROREG-ANDALUS
HA5546,285,MACROREG-IRAN
HA5548,298,MACROREG-EGYPT
HA5548,298,MACROREG-IRAQ
HA5549,294,MACROREG-IRAN
HA5549,294,MACROREG-IRAQ
HA5549,294,MACROREG-MAWARANNAHR
HA5550,294,MACROREG-IRAN
HA5551,290,MACROREG-IRAN
HA5552,295,MACROREG-IRAQ
HA5553,296,MACROREG-IRAQ
HA5554,296,MACROREG-IRAQ
HA5555,295,MACROREG-IRAN
HA5557,295,MACROREG-IRAQ
HA5558,297,MACROREG-IRAN
HA5558,297,MACROREG-IRAQ
HA5559,297,MACROREG-IRAQ
HA5560,297,MACROREG-IRAQ
HA5560,297,MACROREG-SARABIA
HA5561,298,MACROREG-IRAQ
HA5562,299,MACROREG-IRAQ
HA5563,299,MACROREG-IRAQ
HA5565,290,MACROREG-IRAN
HA5566,299,MACROREG-IRAN
HA5567,298,MACROREG-IRAN
HA5568,297,MACROREG-IRAQ
HA5569,300,MACROREG-IRAQ
HA5570,329,MACROREG-IRAN
HA5570,329,MACROREG-IRAQ
HA5571,325,MACROREG-IRAQ
HA5572,301,MACROREG-IRAN
HA5573,301,MACROREG-IRAN
HA5574,304,MACROREG-ANDALUS
HA5575,303,MACROREG-IRAN
HA5576,306,MACROREG-IRAQ
HA5577,306,MACROREG-IRAQ
HA5578,307,MACROREG-ANDALUS
HA5581,308,MACROREG-IRAQ
HA5582,309,MACROREG-IRAN
HA5584,310,MACROREG-IRAQ
HA5585,310,MACROREG-IRAN
HA5585,310,MACROREG-IRAQ
HA5586,310,MACROREG-IRAN
HA5586,310,MACROREG-IRAQ
HA5587,300,MACROREG-IRAQ
HA5588,311,MACROREG-IRAN
HA5588,311,MACROREG-IRAQ
HA5589,311,MACROREG-IRAN
HA5590,311,MACROREG-IRAQ
HA5591,311,MACROREG-IRAN
HA5592,312,MACROREG-IRAQ
HA5593,313,MACROREG-IRAQ
HA5594,313,MACROREG-ANDALUS
HA5596,316,MACROREG-IRAN
HA5597,314,MACROREG-ARABIA
HA5597,314,MACROREG-IRAN
HA5597,314,MACROREG-IRAQ
HA5598,316,MACROREG-IRAQ
HA5599,317,MACROREG-ARABIA
HA5600,317,MACROREG-MAWARANNAHR
HA5601,317,MACROREG-IRAQ
HA5602,318,MACROREG-IRAN
HA5603,319,MACROREG-IRAN
HA5604,319,MACROREG-ANDALUS
HA5605,320,MACROREG-MAWARANNAHR
HA5606,320,MACROREG-IRAQ
HA5607,320,MACROREG-ARABIA
HA5607,320,MACROREG-IRAN
HA5608,321,MACROREG-IRAQ
HA5609,320,MACROREG-IRAN
HA5609,320,MACROREG-IRAQ
HA5610,320,MACROREG-IRAQ
HA5610,320,MACROREG-MAWARANNAHR
HA5612,322,MACROREG-ARABIA
HA5613,322,MACROREG-IRAQ
HA5614,322,MACROREG-IRAN
HA5615,322,MACROREG-MAWARANNAHR
HA5616,322,MACROREG-EGYPT
HA5617,323,MACROREG-EGYPT
HA5619,325,MACROREG-IRAN
HA5622,325,MACROREG-IRAQ
HA5624,328,MACROREG-ANDALUS
HA5625,328,MACROREG-IRAQ
HA5626,328,MACROREG-IRAQ
HA5627,329,MACROREG-IRAN
HA5628,329,MACROREG-IRAQ
HA5629,329,MACROREG-IRAN
HA5630,330,MACROREG-ANDALUS
HA5631,330,MACROREG-ANDALUS
HA5632,330,MACROREG-MAWARANNAHR
HA5633,330,MACROREG-IRAN
HA5635,331,MACROREG-IRAQ
HA5636,330,MACROREG-EGYPT
HA5636,330,MACROREG-IRAQ
HA5638,333,MACROREG-MAWARANNAHR
HA5639,333,MACROREG-IRAN
HA5640,333,MACROREG-MAGHRIB
HA5641,334,MACROREG-IRAQ
HA5642,334,MACROREG-IRAQ
HA5643,334,MACROREG-IRAN
HA5643,334,MACROREG-MAWARANNAHR
HA5644,335,MACROREG-EGYPT
HA5644,335,MACROREG-IRAQ
HA5645,334,MACROREG-ARABIA
HA5646,334,MACROREG-IRAQ
HA5647,335,MACROREG-ANDALUS
HA5648,335,MACROREG-EGYPT
HA5649,335,MACROREG-IRAQ
HA5650,335,MACROREG-IRAN
HA5650,335,MACROREG-IRAQ
HA5651,336,MACROREG-IRAQ
HA5653,339,MACROREG-IRAN
HA5653,339,MACROREG-IRAQ
HA5654,335,MACROREG-ANDALUS
HA5655,339,MACROREG-IRAQ
HA5655,339,MACROREG-MAWARANNAHR
HA5655,339,MACROREG-SYRIA
HA5657,341,MACROREG-ANDALUS
HA5658,343,MACROREG-IRAQ
HA5659,343,MACROREG-IRAQ
HA5660,343,MACROREG-MAWARANNAHR
HA5661,343,MACROREG-ANDALUS
HA5662,343,MACROREG-IRAN
HA5663,344,MACROREG-IRAN
HA5664,344,MACROREG-IRAN
HA5665,344,MACROREG-MAWARANNAHR
HA5666,345,MACROREG-EGYPT
HA5668,345,MACROREG-IRAQ
HA5669,346,MACROREG-IRAQ
HA5670,347,MACROREG-EGYPT
HA5671,347,MACROREG-IRAN
HA5672,347,MACROREG-IRAN
HA5672,347,MACROREG-SYRIA
HA5673,348,MACROREG-IRAN
HA5673,348,MACROREG-IRAQ
HA5673,348,MACROREG-SYRIA
HA5674,348,MACROREG-ANDALUS
HA5675,347,MACROREG-IRAQ
HA5676,349,MACROREG-IRAN
HA5677,350,MACROREG-EGYPT
HA5678,350,MACROREG-SYRIA
HA5679,350,MACROREG-IRAQ
HA5680,350,MACROREG-IRAQ
HA5681,351,MACROREG-IRAQ
HA5682,353,MACROREG-IRAQ
HA5683,354,MACROREG-IRAQ
HA5684,354,MACROREG-ANDALUS
HA5687,355,MACROREG-IRAQ
HA5688,355,MACROREG-IRAN
HA5688,355,MACROREG-IRAQ
HA5689,357,MACROREG-IRAN
HA5690,358,MACROREG-EGYPT
HA5691,359,MACROREG-IRAQ
HA5692,360,MACROREG-IRAQ
HA5692,360,MACROREG-SYRIA
HA5693,360,MACROREG-ARABIA
HA5693,360,MACROREG-IRAQ
HA5694,360,MACROREG-ANDALUS
HA5696,361,MACROREG-ANDALUS
HA5696,361,MACROREG-MAGHRIB
HA5697,362,MACROREG-MAWARANNAHR
HA5698,360,MACROREG-EGYPT
HA5698,360,MACROREG-IRAN
HA5699,361,MACROREG-IRAN
HA5700,362,MACROREG-ANDALUS
HA5701,362,MACROREG-IRAQ
HA5702,363,MACROREG-EGYPT
HA5702,363,MACROREG-IRAN
HA5702,363,MACROREG-SYRIA
HA5703,565,MACROREG-IRAN
HA5704,366,MACROREG-MAWARANNAHR
HA5705,367,MACROREG-EGYPT
HA5705,367,MACROREG-IRAQ
HA5706,367,MACROREG-IRAN
HA5707,367,MACROREG-ANDALUS
HA5708,368,MACROREG-IRAN
HA5709,369,MACROREG-IRAN
HA5710,370,MACROREG-IRAN
HA5711,370,MACROREG-EGYPT
HA5711,370,MACROREG-SYRIA
HA5712,370,MACROREG-IRAQ
HA5713,371,MACROREG-IRAN
HA5714,374,MACROREG-IRAQ
HA5717,371,MACROREG-MAWARANNAHR
HA5718,372,MACROREG-IRAQ
HA5718,372,MACROREG-SYRIA
HA5719,377,MACROREG-IRAN
HA5720,378,MACROREG-IRAN
HA5721,378,MACROREG-IRAN
HA5722,379,MACROREG-ANDALUS
HA5723,379,MACROREG-SYRIA
HA5724,380,MACROREG-IRAQ
HA5725,380,MACROREG-ANDALUS
HA5726,380,MACROREG-MAWARANNAHR
HA5727,281,MACROREG-IRAQ
HA5728,381,MACROREG-IRAQ
HA5729,381,MACROREG-ANDALUS
HA5731,381,MACROREG-IRAN
HA5733,383,MACROREG-ANDALUS
HA5733,383,MACROREG-MAWARANNAHR
HA5734,384,MACROREG-MAWARANNAHR
HA5735,384,MACROREG-IRAN
HA5735,384,MACROREG-IRAQ
HA5736,385,MACROREG-IRAQ
HA5736,385,MACROREG-MAWARANNAHR
HA5737,385,MACROREG-IRAQ
HA5738,385,MACROREG-IRAQ
HA5739,385,MACROREG-EGYPT
HA5739,385,MACROREG-MAGHRIB
HA5740,386,MACROREG-IRAN
HA5741,386,MACROREG-IRAQ
HA5742,386,MACROREG-ARABIA
HA5742,386,MACROREG-IRAQ
HA5743,387,MACROREG-IRAQ
HA5744,388,MACROREG-IRAQ
HA5745,388,MACROREG-IRAQ
HA5747,388,MACROREG-EGYPT
HA5748,388,MACROREG-MAGHRIB
HA5749,390,MACROREG-IRAN
HA5750,390,MACROREG-SYRIA
HA5751,390,MACROREG-IRAQ
HA5752,390,MACROREG-IRAN
HA5753,391,MACROREG-IRAQ
HA5754,0,MACROREG-IRAN
HA5754,0,MACROREG-IRAQ
HA5755,393,MACROREG-IRAQ
HA5756,393,MACROREG-IRAN
HA5756,393,MACROREG-MAWARANNAHR
HA5758,395,MACROREG-IRAN
HA5759,397,MACROREG-IRAN
HA5759,397,MACROREG-IRAQ
HA5760,399,MACROREG-ANDALUS
HA5761,399,MACROREG-ANDALUS
HA5762,400,MACROREG-SARABIA
HA5763,400,MACROREG-IRAQ
HA5764,400,MACROREG-IRAQ
HA5765,400,MACROREG-ANDALUS
HA5765,400,MACROREG-MAGHRIB
HA5766,400,MACROREG-ANDALUS
HA5767,400,MACROREG-IRAN
HA5768,401,MACROREG-IRAN
HA5769,402,MACROREG-IRAQ
HA5771,403,MACROREG-IRAQ
HA5772,404,MACROREG-ANDALUS
HA5773,404,MACROREG-SARABIA
HA5774,405,MACROREG-IRAN
HA5775,406,MACROREG-IRAN
HA5776,406,MACROREG-IRAQ
HA5777,407,MACROREG-EGYPT
HA5779,408,MACROREG-IRAN
HA5780,410,MACROREG-IRAN
HA5780,410,MACROREG-IRAQ
HA5781,410,MACROREG-IRAQ
HA5782,410,MACROREG-IRAQ
HA5785,412,MACROREG-IRAN
HA5786,411,MACROREG-IRAN
HA5787,412,MACROREG-MAWARANNAHR
HA5788,412,MACROREG-MAGHRIB
HA5789,413,MACROREG-IRAQ
HA5790,414,MACROREG-IRAN
HA5791,414,MACROREG-MAWARANNAHR
HA5792,414,MACROREG-IRAN
HA5793,414,MACROREG-SYRIA
HA5794,415,MACROREG-IRAN
HA5795,415,MACROREG-MAGHRIB
HA5796,416,MACROREG-ANDALUS
HA5798,417,MACROREG-IRAQ
HA5800,420,MACROREG-IRAN
HA5801,420,MACROREG-EGYPT
HA5801,420,MACROREG-IRAQ
HA5802,421,MACROREG-SARABIA
HA5803,421,MACROREG-IRAQ
HA5805,423,MACROREG-ANDALUS
HA5806,423,MACROREG-EGYPT
HA5808,425,MACROREG-MAWARANNAHR
HA5809,426,MACROREG-MAWARANNAHR
HA5811,427,MACROREG-IRAQ
HA5812,428,MACROREG-IRAN
HA5814,430,MACROREG-EGYPT
HA5814,430,MACROREG-IRAQ
HA5815,431,MACROREG-IRAN
HA5816,431,MACROREG-ANDALUS
HA5817,432,MACROREG-IRAN
HA5818,432,MACROREG-IRAQ
HA5819,433,MACROREG-IRAN
HA5820,435,MACROREG-ANDALUS
HA5821,436,MACROREG-IRAQ
HA5822,437,MACROREG-IRAQ
HA5823,441,MACROREG-IRAN
HA5824,444,MACROREG-IRAQ
HA5825,445,MACROREG-ANDALUS
HA5826,440,MACROREG-IRAQ
HA5827,442,MACROREG-ANDALUS
HA5828,440,MACROREG-EGYPT
HA5830,448,MACROREG-IRAQ
HA5831,450,MACROREG-MAWARANNAHR
HA5832,450,MACROREG-MAWARANNAHR
HA5834,454,MACROREG-EGYPT
HA5835,455,MACROREG-IRAN
HA5835,455,MACROREG-RUM
HA5836,457,MACROREG-IRAN
HA5837,458,MACROREG-IRAN
HA5839,458,MACROREG-IRAN
HA5839,458,MACROREG-IRAQ
HA5840,460,MACROREG-ANDALUS
HA5840,460,MACROREG-MAGHRIB
HA5841,460,MACROREG-IRAN
HA5842,460,MACROREG-ANDALUS
HA5844,463,MACROREG-IRAN
HA5845,463,MACROREG-IRAQ
HA5846,466,MACROREG-IRAN
HA5849,469,MACROREG-IRAQ
HA5850,470,MACROREG-IRAN
HA5851,473,MACROREG-IRAQ
HA5852,473,MACROREG-SYRIA
HA5853,473,MACROREG-IRAQ
HA5855,476,MACROREG-ANDALUS
HA5856,477,MACROREG-ANDALUS
HA5857,478,MACROREG-IRAQ
HA5858,479,MACROREG-ANDALUS
HA5860,480,MACROREG-IRAN
HA5860,480,MACROREG-MAWARANNAHR
HA5861,480,MACROREG-ANDALUS
HA5862,480,MACROREG-IRAQ
HA5863,480,MACROREG-IRAQ
HA5863,480,MACROREG-MAWARANNAHR
HA5865,482,MACROREG-MAWARANNAHR
HA5866,482,MACROREG-IRAQ
HA5867,483,MACROREG-ANDALUS
HA5868,483,MACROREG-IRAN
HA5868,483,MACROREG-MAWARANNAHR
HA5869,483,MACROREG-IRAN
HA5870,483,MACROREG-MAWARANNAHR
HA5871,485,MACROREG-ANDALUS
HA5872,485,MACROREG-MAWARANNAHR
HA5873,486,MACROREG-IRAN
HA5874,488,MACROREG-IRAQ
HA5874,488,MACROREG-SYRIA
HA5875,488,MACROREG-ANDALUS
HA5875,488,MACROREG-IRAQ
HA5877,486,MACROREG-EGYPT
HA5877,486,MACROREG-MAGHRIB
HA5878,488,MACROREG-IRAN
HA5879,489,MACROREG-IRAQ
HA5880,489,MACROREG-ANDALUS
HA5880,489,MACROREG-MAGHRIB
HA5880,489,MACROREG-SARABIA
HA5882,494,MACROREG-IRAQ
HA5883,495,MACROREG-ARABIA
HA5883,495,MACROREG-IRAN
HA5884,497,MACROREG-ANDALUS
HA5885,498,MACROREG-IRAQ
HA5886,499,MACROREG-IRAQ
HA5887,501,MACROREG-IRAQ
HA5888,502,MACROREG-ANDALUS
HA5889,503,MACROREG-IRAN
HA5890,499,MACROREG-IRAQ
HA5891,500,MACROREG-IRAN
HA5891,500,MACROREG-MAGHRIB
HA5892,500,MACROREG-IRAQ
HA5893,0,MACROREG-MAWARANNAHR
HA5895,500,MACROREG-ANDALUS
HA5896,504,MACROREG-IRAQ
HA5897,505,MACROREG-IRAN
HA5898,550,MACROREG-IRAQ
HA5900,507,MACROREG-IRAQ
HA5900,507,MACROREG-MAWARANNAHR
HA5901,507,MACROREG-IRAN
HA5901,507,MACROREG-IRAQ
HA5901,507,MACROREG-MAWARANNAHR
HA5902,507,MACROREG-IRAN
HA5902,507,MACROREG-IRAQ
HA5902,507,MACROREG-SYRIA
HA5903,507,MACROREG-ANDALUS
HA5904,510,MACROREG-IRAQ
HA5905,510,MACROREG-MAWARANNAHR
HA5906,512,MACROREG-IRAN
HA5906,512,MACROREG-IRAQ
HA5908,510,MACROREG-MAWARANNAHR
HA5909,515,MACROREG-IRAQ
HA5910,516,MACROREG-IRAN
HA5911,518,MACROREG-IRAQ
HA5913,518,MACROREG-IRAN
HA5915,512,MACROREG-SYRIA
HA5916,513,MACROREG-MAWARANNAHR
HA5917,520,MACROREG-IRAQ
HA5918,520,MACROREG-ANDALUS
HA5919,520,MACROREG-ANDALUS
HA5919,520,MACROREG-EGYPT
HA5920,520,MACROREG-ANDALUS
HA5923,521,MACROREG-IRAQ
HA5924,523,MACROREG-IRAN
HA5925,524,MACROREG-ANDALUS
HA5926,525,MACROREG-IRAQ
HA5926,525,MACROREG-SARABIA
HA5927,525,MACROREG-MAGHRIB
HA5928,525,MACROREG-EGYPT
HA5928,525,MACROREG-IRAN
HA5929,525,MACROREG-IRAN
HA5931,525,MACROREG-IRAN
HA5931,525,MACROREG-IRAQ
HA5932,527,MACROREG-IRAQ
HA5933,527,MACROREG-IRAN
HA5933,527,MACROREG-SARABIA
HA5934,528,MACROREG-IRAN
HA5935,526,MACROREG-IRAN
HA5936,529,MACROREG-MAWARANNAHR
HA5937,530,MACROREG-IRAN
HA5940,533,MACROREG-ANDALUS
HA5941,533,MACROREG-MAWARANNAHR
HA5942,533,MACROREG-IRAN
HA5942,533,MACROREG-MAWARANNAHR
HA5943,533,MACROREG-IRAQ
HA5944,535,MACROREG-IRAQ
HA5945,536,MACROREG-ANDALUS
HA5945,536,MACROREG-EGYPT
HA5945,536,MACROREG-MAGHRIB
HA5946,536,MACROREG-ANDALUS
HA5948,538,MACROREG-IRAN
HA5949,539,MACROREG-IRAQ
HA5950,538,MACROREG-ANDALUS
HA5951,538,MACROREG-ANDALUS
HA5952,540,MACROREG-ANDALUS
HA5953,540,MACROREG-ANDALUS
HA5954,540,MACROREG-ANDALUS
HA5955,540,MACROREG-IRAN
HA5956,540,MACROREG-MAGHRIB
HA5957,542,MACROREG-MAWARANNAHR
HA5958,543,MACROREG-ANDALUS
HA5959,540,MACROREG-MAWARANNAHR
HA5960,540,MACROREG-IRAN
HA5961,543,MACROREG-ANDALUS
HA5962,544,MACROREG-IRAN
HA5963,544,MACROREG-ANDALUS
HA5964,545,MACROREG-IRAQ
HA5964,545,MACROREG-MAWARANNAHR
HA5965,546,MACROREG-MAWARANNAHR
HA5966,547,MACROREG-ANDALUS
HA5968,548,MACROREG-IRAN
HA5968,548,MACROREG-IRAQ
HA5969,549,MACROREG-ANDALUS
HA5969,549,MACROREG-EGYPT
HA5970,549,MACROREG-ANDALUS
HA5972,550,MACROREG-IRAQ
HA5972,550,MACROREG-SYRIA
HA5973,550,MACROREG-IRAQ
HA5974,550,MACROREG-IRAQ
HA5975,552,MACROREG-IRAN
HA5975,552,MACROREG-MAWARANNAHR
HA5976,552,MACROREG-MAWARANNAHR
HA5977,552,MACROREG-IRAQ
HA5978,552,MACROREG-IRAQ
HA5979,553,MACROREG-ANDALUS
HA5980,554,MACROREG-ANDALUS
HA5981,555,MACROREG-IRAN
HA5982,555,MACROREG-IRAQ
HA5982,555,MACROREG-SARABIA
HA5984,555,MACROREG-ANDALUS
HA5984,555,MACROREG-MAGHRIB
HA5985,555,MACROREG-IRAN
HA5986,556,MACROREG-MAWARANNAHR
HA5987,558,MACROREG-ANDALUS
HA5987,558,MACROREG-IRAQ
HA5988,559,MACROREG-ANDALUS
HA5990,560,MACROREG-IRAQ
HA5991,560,MACROREG-SARABIA
HA5992,560,MACROREG-IRAQ
HA5995,561,MACROREG-IRAQ
HA5996,562,MACROREG-EGYPT
HA5997,562,MACROREG-IRAQ
HA5998,563,MACROREG-SYRIA
HA5999,563,MACROREG-ANDALUS
HA6000,563,MACROREG-IRAN
HA6001,564,MACROREG-ANDALUS
HA6001,564,MACROREG-SYRIA
HA6002,565,MACROREG-IRAN
HA6003,565,MACROREG-ANDALUS
HA6004,565,MACROREG-ARABIA
HA6004,565,MACROREG-EGYPT
HA6004,565,MACROREG-SYRIA
HA6006,567,MACROREG-IRAN
HA6006,567,MACROREG-IRAQ
HA6007,567,MACROREG-ANDALUS
HA6007,567,MACROREG-MAGHRIB
HA6008,567,MACROREG-SARABIA
HA6009,567,MACROREG-IRAQ
HA6010,568,MACROREG-MAWARANNAHR
HA6012,570,MACROREG-ANDALUS
HA6013,569,MACROREG-MAWARANNAHR
HA6017,573,MACROREG-MAWARANNAHR
HA6018,575,MACROREG-MAGHRIB
HA6018,575,MACROREG-SYRIA
HA6019,575,MACROREG-MAGHRIB
HA6020,576,MACROREG-MAWARANNAHR
HA6021,576,MACROREG-IRAQ
HA6022,576,MACROREG-IRAQ
HA6022,576,MACROREG-SYRIA
HA6023,577,MACROREG-IRAN
HA6024,576,MACROREG-SARABIA
HA6026,577,MACROREG-EGYPT
HA6027,577,MACROREG-EGYPT
HA6027,577,MACROREG-SYRIA
HA6028,578,MACROREG-IRAN
HA6029,579,MACROREG-IRAQ
HA6030,580,MACROREG-ANDALUS
HA6032,581,MACROREG-ANDALUS
HA6033,581,MACROREG-IRAN
HA6034,581,MACROREG-SYRIA
HA6035,581,MACROREG-IRAN
HA6036,584,MACROREG-IRAQ
HA6037,584,MACROREG-IRAQ
HA6038,584,MACROREG-IRAN
HA6038,584,MACROREG-SYRIA
HA6039,585,MACROREG-IRAQ
HA6040,586,MACROREG-ANDALUS
HA6041,587,MACROREG-EGYPT
HA6042,584,MACROREG-IRAQ
HA6044,586,MACROREG-ANDALUS
HA6045,588,MACROREG-IRAN
HA6045,588,MACROREG-SYRIA
HA6046,588,MACROREG-IRAQ
HA6047,588,MACROREG-EGYPT
HA6048,589,MACROREG-IRAN
HA6049,590,MACROREG-IRAQ
HA6049,590,MACROREG-SYRIA
HA6050,591,MACROREG-ANDALUS
HA6051,591,MACROREG-MAWARANNAHR
HA6052,592,MACROREG-IRAQ
HA6053,594,MACROREG-RUM
HA6054,595,MACROREG-ANDALUS
HA6055,595,MACROREG-ANDALUS
HA6055,595,MACROREG-MAGHRIB
HA6056,596,MACROREG-EGYPT
HA6056,596,MACROREG-IRAQ
HA6058,597,MACROREG-IRAN
HA6058,597,MACROREG-SYRIA
HA6059,598,MACROREG-IRAQ
HA6061,599,MACROREG-IRAN
HA6062,599,MACROREG-SYRIA
HA6065,600,MACROREG-MAWARANNAHR
HA6066,600,MACROREG-IRAN
HA6066,600,MACROREG-IRAQ
HA6067,600,MACROREG-SYRIA
HA6069,600,MACROREG-MAWARANNAHR
HA6070,600,MACROREG-IRAN
HA6070,600,MACROREG-IRAQ
HA6071,603,MACROREG-MAWARANNAHR
HA6072,604,MACROREG-IRAN
HA6072,604,MACROREG-MAWARANNAHR
HA6073,606,MACROREG-IRAN
HA6074,607,MACROREG-RUM
HA6075,608,MACROREG-IRAQ
HA6076,609,MACROREG-MAWARANNAHR
HA6077,609,MACROREG-ARABIA
HA6077,609,MACROREG-SARABIA
HA6078,610,MACROREG-ANDALUS
HA6079,610,MACROREG-SARABIA
HA6081,620,MACROREG-ANDALUS
HA6082,614,MACROREG-ANDALUS
HA6082,614,MACROREG-EGYPT
HA6083,615,MACROREG-MAWARANNAHR
HA6084,615,MACROREG-IRAN
HA6084,615,MACROREG-IRAQ
HA6085,616,MACROREG-ANDALUS
HA6087,617,MACROREG-IRAQ
HA6088,616,MACROREG-IRAQ
HA6089,617,MACROREG-ANDALUS
HA6090,618,MACROREG-IRAN
HA6090,618,MACROREG-MAWARANNAHR
HA6090,618,MACROREG-RUM
HA6091,619,MACROREG-MAWARANNAHR
HA6092,619,MACROREG-ANDALUS
HA6093,619,MACROREG-MAWARANNAHR
HA6094,619,MACROREG-ANDALUS
HA6095,621,MACROREG-SYRIA
HA6096,621,MACROREG-IRAQ
HA6097,621,MACROREG-SARABIA
HA6098,621,MACROREG-ANDALUS
HA6099,622,MACROREG-EGYPT
HA6099,622,MACROREG-IRAN
HA6100,625,MACROREG-MAGHRIB
HA6101,627,MACROREG-EGYPT
HA6101,627,MACROREG-SYRIA
HA6103,628,MACROREG-MAWARANNAHR
HA6104,629,MACROREG-IRAQ
HA6105,628,MACROREG-INDIA
HA6106,631,MACROREG-IRAQ
HA6107,630,MACROREG-SYRIA
HA6108,633,MACROREG-SARABIA
HA6110,636,MACROREG-ANDALUS
HA6112,636,MACROREG-ANDALUS
HA6113,636,MACROREG-ANDALUS
HA6114,637,MACROREG-IRAQ
HA6115,638,MACROREG-ANDALUS
HA6115,638,MACROREG-SYRIA
HA6116,639,MACROREG-MAWARANNAHR
HA6117,640,MACROREG-ANDALUS
HA6119,640,MACROREG-IRAN
HA6119,640,MACROREG-SYRIA
