DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
DHATHUMAM_293E308N_S	[29.30208, 30.86496]	TAIF_404E212N_S	[40.40566, 21.21629]
ARDAKHIWAH_602E421N_S	[60.25053, 42.19314]	BUKHARA_644E398N_S	[64.46489, 39.85224]
ARDAKHIWAH_602E421N_S	[60.25053, 42.19314]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
ARDAKHIWAH_602E421N_S	[60.25053, 42.19314]	BASAND_672E382N_S	[67.24396, 38.21375]
HABRA_350E315N_S	[35.08912, 31.53018]	RAMLA_348E319N_S	[34.86436, 31.92484]
HABRA_350E315N_S	[35.08912, 31.53018]	BAYTMAQDIS_352E317N_S	[35.20345, 31.77768]
HABRA_350E315N_S	[35.08912, 31.53018]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
TUSTAR_488E320N_S	[48.85461, 32.0511]	TIB_473E322N_S	[47.30428, 32.22674]
TUSTAR_488E320N_S	[48.85461, 32.0511]	BASINNA_483E319N_S	[48.30405, 31.99567]
TUSTAR_488E320N_S	[48.85461, 32.0511]	SUS_482E322N_S	[48.26047, 32.20166]
TUSTAR_488E320N_S	[48.85461, 32.0511]	AHWAZ_486E313N_S	[48.69059, 31.32986]
TUSTAR_488E320N_S	[48.85461, 32.0511]	DIZ_484E323N_S	[48.42219, 32.38975]
ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]	QURTUBA_047W379N_S	[-4.78135, 37.91898]
ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]	ISTIJA_051W375N_S	[-5.10865, 37.53493]
ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]	ARJUNA_040W379N_S	[-4.053, 37.9204]
ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]	WADIHIJARA_031W406N_R	[-3.15111, 40.6491]
ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]	MARIDA_063W388N_S	[-6.32886, 38.89521]
ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]	TURTUSHA_006E407N_S	[0.60933, 40.79221]
ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]	SHANTARIN_087W392N_S	[-8.71712, 39.22337]
ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]	BAJA_078W380N_R	[-7.80444, 38.00689]
BANJAWAY_654E315N_S	[65.43237, 31.51036]	ASFABJAY_670E305N_S	[67.02922, 30.58971]
BANJAWAY_654E315N_S	[65.43237, 31.51036]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
BANJAWAY_654E315N_S	[65.43237, 31.51036]	BADHAKHSHAN_707E375N_R	[70.79525, 37.59609]
MALIQA_044W367N_R	[-4.43066, 36.74791]	ISTIJA_051W375N_S	[-5.10865, 37.53493]
MALIQA_044W367N_R	[-4.43066, 36.74791]	ARJUNA_040W379N_S	[-4.053, 37.9204]
MALIQA_044W367N_R	[-4.43066, 36.74791]	TURTUSHA_006E407N_S	[0.60933, 40.79221]
MALIQA_044W367N_R	[-4.43066, 36.74791]	WADIHIJARA_031W406N_R	[-3.15111, 40.6491]
MALIQA_044W367N_R	[-4.43066, 36.74791]	MARIDA_063W388N_S	[-6.32886, 38.89521]
MALIQA_044W367N_R	[-4.43066, 36.74791]	SHANTARIN_087W392N_S	[-8.71712, 39.22337]
KHAYM_395E223N_S	[39.56795, 22.38571]	JUHFA_391E226N_S	[39.12422, 22.60833]
KHAYM_395E223N_S	[39.56795, 22.38571]	ABYAYN_449E131N_S	[44.96348, 13.14229]
KHAYM_395E223N_S	[39.56795, 22.38571]	MAKKA_398E213N_S	[39.83612, 21.39132]
KHAYM_395E223N_S	[39.56795, 22.38571]	MAKKA_398E213N_S	[39.83612, 21.39132]
KHAYM_395E223N_S	[39.56795, 22.38571]	NASAFAN_448E140N_R	[44.8432, 14.02916]
BAGHDAD_443E333N_S	[44.35693, 33.35932]	WASIT_463E321N_S	[46.32308, 32.19497]
BAGHDAD_443E333N_S	[44.35693, 33.35932]	UMAN_564E238N_R	[56.45284, 23.82088]
[33.35932, 44.35693]	[44.35693, 33.35932]	NAHRMALIK_443E330N_S	[45.18114708391601, 32.798056739627015]
[32.798056739627015, 45.18114708391601]	[45.18114708391601, 32.798056739627015]	QASRIBNHUBAYRA_443E327N_S	[46.00023319735047, 32.23685118886443]
[32.23685118886443, 46.00023319735047]	[46.00023319735047, 32.23685118886443]	HAMMAMIBNUMAR_443E323N_S	[46.81432995586516, 31.67570263326374]
BAGHDAD_443E333N_S	[44.35693, 33.35932]	ABBADAN_482E303N_S	[48.27394, 30.33563]
BAGHDAD_443E333N_S	[44.35693, 33.35932]	HAWMAZUTT_497E310N_S	[49.71372, 31.05807]
BAGHDAD_443E333N_S	[44.35693, 33.35932]	HAWMAZUTT_497E310N_S	[49.71372, 31.05807]
TABARIYYA_355E327N_S	[35.51241, 32.77755]	AKKA_350E329N_S	[35.07559, 32.92878]
TABARIYYA_355E327N_S	[35.51241, 32.77755]	TAASIR_353E323N_S	[35.38269, 32.3391]
[32.77755, 35.51241]	[35.51241, 32.77755]	BAYSAN_354E325N_S	[35.447463744374595, 32.55858568945432]
TABARIYYA_355E327N_S	[35.51241, 32.77755]	BANIYAS_356E332N_S	[35.67787, 33.2515]
TABARIYYA_355E327N_S	[35.51241, 32.77755]	SUR_352E332N_S	[35.20796, 33.26921]
[32.77755, 35.51241]	[35.51241, 32.77755]	JASHSH_354E330N_S	[35.36077898052442, 33.02319874586107]
TABARIYYA_355E327N_S	[35.51241, 32.77755]	GHUTA_364E335N_W	[36.44363, 33.50849]
[32.77755, 35.51241]	[35.51241, 32.77755]	AQABAFIQ_356E327N_S	[35.64434829546629, 32.88227532357881]
[32.88227532357881, 35.64434829546629]	[35.64434829546629, 32.88227532357881]	JASIM_360E329N_S	[35.908851104217504, 33.091586006057184]
TABARIYYA_355E327N_S	[35.51241, 32.77755]	BATHANIYYA_361E327N_S	[36.15837, 32.72189]
TABARIYYA_355E327N_S	[35.51241, 32.77755]	HAWRAN_367E326N_S	[36.73153, 32.65059]
TABARIYYA_355E327N_S	[35.51241, 32.77755]	KUSWA_362E333N_S	[36.23184, 33.35826]
KAHLAN_448E139N_R	[44.85637, 13.96335]	DHIMAR_443E145N_R	[44.3972, 14.56364]
KAHLAN_448E139N_R	[44.85637, 13.96335]	BADR_388E237N_S	[38.80098, 23.72676]
KAHLAN_448E139N_R	[44.85637, 13.96335]	NASAFAN_448E140N_R	[44.8432, 14.02916]
TABUK_365E283N_S	[36.5062, 28.37114]	MANHAB_422E272N_R	[42.21215, 27.2743]
TABUK_365E283N_S	[36.5062, 28.37114]	TAYMA_385E275N_S	[38.52, 27.58081]
TABUK_365E283N_S	[36.5062, 28.37114]	WADITAYY_419E270N_R	[41.94575, 27.05571]
TABUK_365E283N_S	[36.5062, 28.37114]	AMMAN_359E319N_S	[35.91903, 31.93113]
TABUK_365E283N_S	[36.5062, 28.37114]	JARBA_381E304N_S	[38.12681, 30.48436]
TABUK_365E283N_S	[36.5062, 28.37114]	NABK_374E312N_S	[37.46475, 31.21242]
YAHUDIYYA_648E359N_S	[64.83857, 35.9347]	SHABURQAN_657E366N_S	[65.78352, 36.65136]
YAHUDIYYA_648E359N_S	[64.83857, 35.9347]	BADHAKHSHAN_707E375N_R	[70.79525, 37.59609]
YAHUDIYYA_648E359N_S	[64.83857, 35.9347]	TALAQAN_642E357N_S	[64.24579, 35.72328]
YAHUDIYYA_648E359N_S	[64.83857, 35.9347]	FARIYAB_649E364N_S	[64.93938, 36.46025]
[35.9347, 64.83857]	[64.83857, 35.9347]	قصر الأمير,Khurasan,Sijistan,Transoxiana	[64.88874971334612, 36.1971930493603]
YAHUDIYYA_648E359N_S	[64.83857, 35.9347]	ASFABJAY_670E305N_S	[67.02922, 30.58971]
YAHUDIYYA_648E359N_S	[64.83857, 35.9347]	MALIN_650E368N_S	[65.07649, 36.81403]
MUSH_414E387N_S	[41.48709, 38.75648]	SINNNUHAS_416E393N_S	[41.69403, 39.39009]
MUSH_414E387N_S	[41.48709, 38.75648]	SINNNUHAS_416E393N_S	[41.69403, 39.39009]
MUSH_414E387N_S	[41.48709, 38.75648]	MAYYAFARIQIN_410E381N_S	[41.00798, 38.14322]
MUSH_414E387N_S	[41.48709, 38.75648]	AKHLAT_425E387N_S	[42.51044, 38.76551]
MUSH_414E387N_S	[41.48709, 38.75648]	AKHLAT_425E387N_S	[42.51044, 38.76551]
MUSH_414E387N_S	[41.48709, 38.75648]	AKHLAT_425E387N_S	[42.51044, 38.76551]
JUWISULAYMAN_581E281N_S	[58.18338, 28.12851]	FAHRAJ_588E289N_S	[58.88326, 28.97908]
JUWISULAYMAN_581E281N_S	[58.18338, 28.12851]	QUSDAR_665E277N_S	[66.59495, 27.7765]
JUWISULAYMAN_581E281N_S	[58.18338, 28.12851]	SUBARA_729E195N_S	[72.95093, 19.52404]
JUWISULAYMAN_581E281N_S	[58.18338, 28.12851]	UGH_698E339N_S	[69.86876, 33.95277]
JUWISULAYMAN_581E281N_S	[58.18338, 28.12851]	SIRJAN_557E294N_S	[55.74854, 29.46102]
BASINNA_483E319N_S	[48.30405, 31.99567]	SUS_482E322N_S	[48.26047, 32.20166]
BASINNA_483E319N_S	[48.30405, 31.99567]	TIB_473E322N_S	[47.30428, 32.22674]
BASINNA_483E319N_S	[48.30405, 31.99567]	TIB_473E322N_S	[47.30428, 32.22674]
BASINNA_483E319N_S	[48.30405, 31.99567]	AHWAZ_486E313N_S	[48.69059, 31.32986]
BASINNA_483E319N_S	[48.30405, 31.99567]	HAWMAZUTT_497E310N_S	[49.71372, 31.05807]
JUR_525E288N_S	[52.58324, 28.84797]	SHIRAZ_525E296N_S	[52.52867, 29.61884]
JUR_525E288N_S	[52.58324, 28.84797]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
JUR_525E288N_S	[52.58324, 28.84797]	SURU_562E271N_S	[56.21348, 27.19067]
JUR_525E288N_S	[52.58324, 28.84797]	ANJIRA_544E321N_S	[54.41329, 32.14014]
JUR_525E288N_S	[52.58324, 28.84797]	RASDUNYA_537E300N_S	[53.78841, 30.00577]
BAYTMAQDIS_352E317N_S	[35.20345, 31.77768]	NABULUS_352E322N_S	[35.24238, 32.22047]
BAYTMAQDIS_352E317N_S	[35.20345, 31.77768]	RAMLA_348E319N_S	[34.86436, 31.92484]
BAYTMAQDIS_352E317N_S	[35.20345, 31.77768]	RIHA_354E318N_S	[35.43774, 31.86043]
BAYTMAQDIS_352E317N_S	[35.20345, 31.77768]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
BAYTMAQDIS_352E317N_S	[35.20345, 31.77768]	AMMAN_359E319N_S	[35.91903, 31.93113]
AMMAN_359E319N_S	[35.91903, 31.93113]	NABK_374E312N_S	[37.46475, 31.21242]
AMMAN_359E319N_S	[35.91903, 31.93113]	RIHA_354E318N_S	[35.43774, 31.86043]
AMMAN_359E319N_S	[35.91903, 31.93113]	BAYTMAQDIS_352E317N_S	[35.20345, 31.77768]
AMMAN_359E319N_S	[35.91903, 31.93113]	WADITAYY_419E270N_R	[41.94575, 27.05571]
AMMAN_359E319N_S	[35.91903, 31.93113]	MANHAB_422E272N_R	[42.21215, 27.2743]
AMMAN_359E319N_S	[35.91903, 31.93113]	TAYMA_385E275N_S	[38.52, 27.58081]
AMMAN_359E319N_S	[35.91903, 31.93113]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
AMMAN_359E319N_S	[35.91903, 31.93113]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
AMMAN_359E319N_S	[35.91903, 31.93113]	DIMASHQ_363E335N_S	[36.30199, 33.51843]
[31.93113, 35.91903]	[35.91903, 31.93113]	ZARQA_360E320N_S	[36.01339613418976, 32.32762143634739]
[32.32762143634739, 36.01339613418976]	[36.01339613418976, 32.32762143634739]	ADHRIAT_360E326N_S	[36.10817962578155, 32.724112332557866]
KILABA_360E275N_S	[36.07695, 27.50168]	BADAYAQUB_367E270N_S	[36.74694, 27.03413]
KILABA_360E275N_S	[36.07695, 27.50168]	AYLA_349E295N_S	[34.94527, 29.57226]
KILABA_360E275N_S	[36.07695, 27.50168]	JAR_385E238N_S	[38.50713, 23.8182]
QUSDAR_665E277N_S	[66.59495, 27.7765]	MANSURA_688E258N_S	[68.87697, 25.8651]
QUSDAR_665E277N_S	[66.59495, 27.7765]	QANDABIL_674E286N_S	[67.48191, 28.62665]
QUSDAR_665E277N_S	[66.59495, 27.7765]	SUBARA_729E195N_S	[72.95093, 19.52404]
QUSDAR_665E277N_S	[66.59495, 27.7765]	UGH_698E339N_S	[69.86876, 33.95277]
QUSDAR_665E277N_S	[66.59495, 27.7765]	JUWISULAYMAN_581E281N_S	[58.18338, 28.12851]
QUSDAR_665E277N_S	[66.59495, 27.7765]	FAHRAJ_588E289N_S	[58.88326, 28.97908]
QUSDAR_665E277N_S	[66.59495, 27.7765]	ASFABJAY_670E305N_S	[67.02922, 30.58971]
QUSDAR_665E277N_S	[66.59495, 27.7765]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
ARMINIYYA_441E394N_R	[44.11256, 39.47331]	DAKHARRAQAN_459E377N_S	[45.98591, 37.72041]
ARMINIYYA_441E394N_R	[44.11256, 39.47331]	MARAGHA_462E373N_S	[46.24758, 37.34276]
ARMINIYYA_441E394N_R	[44.11256, 39.47331]	KHUWI_449E385N_S	[44.99055, 38.5865]
BARDHAA_472E404N_S	[47.23624, 40.45334]	BAYLAQAN_474E398N_S	[47.46081, 39.86701]
BARDHAA_472E404N_S	[47.23624, 40.45334]	DABIL_446E401N_S	[44.68562, 40.16468]
BARDHAA_472E404N_S	[47.23624, 40.45334]	AKHLAT_425E387N_S	[42.51044, 38.76551]
MAQQARA_050E355N_S	[5.0297, 35.54259]	MARSAKHARAZ_084E368N_S	[8.42231, 36.8546]
MAQQARA_050E355N_S	[5.0297, 35.54259]	MAHDIYYA_110E354N_S	[11.05807, 35.49133]
MAQQARA_050E355N_S	[5.0297, 35.54259]	NAFTA_079E338N_S	[7.90257, 33.87018]
MAQQARA_050E355N_S	[5.0297, 35.54259]	SABIBA_091E354N_S	[9.16117, 35.41674]
SAYDA_353E335N_S	[35.37475, 33.56642]	DIMASHQ_363E335N_S	[36.30199, 33.51843]
SAYDA_353E335N_S	[35.37475, 33.56642]	JABALLUBNAN_359E341N_O	[35.99225, 34.15941]
SAYDA_353E335N_S	[35.37475, 33.56642]	SUR_352E332N_S	[35.20796, 33.26921]
SAYDA_353E335N_S	[35.37475, 33.56642]	GHUTA_364E335N_W	[36.44363, 33.50849]
SAYDA_353E335N_S	[35.37475, 33.56642]	BATHANIYYA_361E327N_S	[36.15837, 32.72189]
SAYDA_353E335N_S	[35.37475, 33.56642]	HAWRAN_367E326N_S	[36.73153, 32.65059]
SALAMAS_448E382N_S	[44.82832, 38.22277]	DAKHARRAQAN_459E377N_S	[45.98591, 37.72041]
SALAMAS_448E382N_S	[44.82832, 38.22277]	KHUWI_449E385N_S	[44.99055, 38.5865]
SALAMAS_448E382N_S	[44.82832, 38.22277]	DABIL_446E401N_S	[44.68562, 40.16468]
TALAQAN_642E357N_S	[64.24579, 35.72328]	FARIYAB_649E364N_S	[64.93938, 36.46025]
TALAQAN_642E357N_S	[64.24579, 35.72328]	BADHAKHSHAN_707E375N_R	[70.79525, 37.59609]
TALAQAN_642E357N_S	[64.24579, 35.72328]	MALIN_650E368N_S	[65.07649, 36.81403]
TALAQAN_642E357N_S	[64.24579, 35.72328]	YAHUDIYYA_648E359N_S	[64.83857, 35.9347]
TALAQAN_642E357N_S	[64.24579, 35.72328]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
TALAQAN_642E357N_S	[64.24579, 35.72328]	SANKAN_594E350N_S	[59.41155, 35.05003]
TALAQAN_642E357N_S	[64.24579, 35.72328]	ASFABJAY_670E305N_S	[67.02922, 30.58971]
TALAQAN_642E357N_S	[64.24579, 35.72328]	ASFUZAR_621E332N_S	[62.12974, 33.24402]
TALAQAN_642E357N_S	[64.24579, 35.72328]	TUN_581E339N_S	[58.11679, 33.92591]
JURAB_489E342N_S	[48.90536, 34.21059]	KARAJ_495E338N_S	[49.54697, 33.88116]
JURAB_489E342N_S	[48.90536, 34.21059]	HAMADHAN_485E347N_S	[48.57908, 34.77554]
JURAB_489E342N_S	[48.90536, 34.21059]	ZUBAYDIYYA_468E342N_S	[46.85168, 34.23099]
JURAB_489E342N_S	[48.90536, 34.21059]	ZUBAYDIYYA_468E342N_S	[46.85168, 34.23099]
JURAB_489E342N_S	[48.90536, 34.21059]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
JURAB_489E342N_S	[48.90536, 34.21059]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
KHAYSAR_625E342N_S	[62.58466, 34.27292]	HARA_621E343N_S	[62.15235, 34.33419]
KHAYSAR_625E342N_S	[62.58466, 34.27292]	ASFUZAR_621E332N_S	[62.12974, 33.24402]
KHAYSAR_625E342N_S	[62.58466, 34.27292]	KHASHT_639E343N_S	[63.94658, 34.34906]
KHAYSAR_625E342N_S	[62.58466, 34.27292]	JAYIMAND_598E350N_S	[59.84669, 35.04974]
KHAYSAR_625E342N_S	[62.58466, 34.27292]	BAGHSHUR_625E356N_S	[62.54722, 35.60846]
HISNMAHDI_483E305N_S	[48.33301, 30.52571]	ABBADAN_482E303N_S	[48.27394, 30.33563]
HISNMAHDI_483E305N_S	[48.33301, 30.52571]	UBULLA_478E304N_S	[47.83555, 30.49692]
HISNMAHDI_483E305N_S	[48.33301, 30.52571]	AHWAZ_486E313N_S	[48.69059, 31.32986]
HISNMAHDI_483E305N_S	[48.33301, 30.52571]	UMAN_564E238N_R	[56.45284, 23.82088]
KARU_516E317N_S	[51.69552, 31.79256]	ISBAHAN_516E326N_S	[51.65, 32.66855]
KARU_516E317N_S	[51.69552, 31.79256]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
KARU_516E317N_S	[51.69552, 31.79256]	SURU_562E271N_S	[56.21348, 27.19067]
KARU_516E317N_S	[51.69552, 31.79256]	ISTAKHR_529E299N_S	[52.92548, 29.97008]
KARU_516E317N_S	[51.69552, 31.79256]	ANJIRA_544E321N_S	[54.41329, 32.14014]
KARU_516E317N_S	[51.69552, 31.79256]	ANJIRA_544E321N_S	[54.41329, 32.14014]
KARU_516E317N_S	[51.69552, 31.79256]	ANJIRA_544E321N_S	[54.41329, 32.14014]
SAMARQAND_670E396N_S	[67.03225, 39.67905]	SAGHANIYAN_678E382N_S	[67.89454, 38.26337]
SAMARQAND_670E396N_S	[67.03225, 39.67905]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
SAMARQAND_670E396N_S	[67.03225, 39.67905]	BASAND_672E382N_S	[67.24396, 38.21375]
DAKHARRAQAN_459E377N_S	[45.98591, 37.72041]	MARAGHA_462E373N_S	[46.24758, 37.34276]
DAKHARRAQAN_459E377N_S	[45.98591, 37.72041]	KHUWI_449E385N_S	[44.99055, 38.5865]
DAKHARRAQAN_459E377N_S	[45.98591, 37.72041]	DABIL_446E401N_S	[44.68562, 40.16468]
DAKHARRAQAN_459E377N_S	[45.98591, 37.72041]	AKHLAT_425E387N_S	[42.51044, 38.76551]
SHADHUNA_059W364N_R	[-5.91433, 36.4664]	ISHBILIYYA_059W374N_R	[-5.96199, 37.4079]
SHADHUNA_059W364N_R	[-5.91433, 36.4664]	ISTIJA_051W375N_S	[-5.10865, 37.53493]
SHADHUNA_059W364N_R	[-5.91433, 36.4664]	ARJUNA_040W379N_S	[-4.053, 37.9204]
SHADHUNA_059W364N_R	[-5.91433, 36.4664]	TURTUSHA_006E407N_S	[0.60933, 40.79221]
SHADHUNA_059W364N_R	[-5.91433, 36.4664]	WADIHIJARA_031W406N_R	[-3.15111, 40.6491]
SHADHUNA_059W364N_R	[-5.91433, 36.4664]	MARIDA_063W388N_S	[-6.32886, 38.89521]
HALAB_371E361N_S	[37.17518, 36.19828]	ATHARIB_368E361N_S	[36.83533, 36.13792]
HALAB_371E361N_S	[37.17518, 36.19828]	BALIS_380E360N_S	[38.09005, 36.02806]
HALAB_371E361N_S	[37.17518, 36.19828]	FURAT_383E358N_W	[38.38504, 35.81449]
[36.19828, 37.17518]	[37.17518, 36.19828]	MANBIJ_379E365N_S	[37.83582974773405, 35.99067898843141]
HALAB_371E361N_S	[37.17518, 36.19828]	HIMS_367E347N_S	[36.72425, 34.73793]
HALAB_371E361N_S	[37.17518, 36.19828]	GHUTA_364E335N_W	[36.44363, 33.50849]
HALAB_371E361N_S	[37.17518, 36.19828]	BATHANIYYA_361E327N_S	[36.15837, 32.72189]
SUS_482E322N_S	[48.26047, 32.20166]	BASINNA_483E319N_S	[48.30405, 31.99567]
SUS_482E322N_S	[48.26047, 32.20166]	TIB_473E322N_S	[47.30428, 32.22674]
SUS_482E322N_S	[48.26047, 32.20166]	DIZ_484E323N_S	[48.42219, 32.38975]
SUS_482E322N_S	[48.26047, 32.20166]	AHWAZ_486E313N_S	[48.69059, 31.32986]
SUS_482E322N_S	[48.26047, 32.20166]	AHWAZ_486E313N_S	[48.69059, 31.32986]
AYLA_349E295N_S	[34.94527, 29.57226]	RUHBA_364E276N_R	[36.48835, 27.67097]
AYLA_349E295N_S	[34.94527, 29.57226]	BADAYAQUB_367E270N_S	[36.74694, 27.03413]
AYLA_349E295N_S	[34.94527, 29.57226]	BADAYAQUB_367E270N_S	[36.74694, 27.03413]
AYLA_349E295N_S	[34.94527, 29.57226]	JAR_385E238N_S	[38.50713, 23.8182]
FAS_050W340N_S	[-5.02852, 34.06727]	AZILA_059W355N_S	[-5.97486, 35.58306]
FAS_050W340N_S	[-5.02852, 34.06727]	TAHIRT_013E353N_S	[1.36504, 35.36971]
FAS_050W340N_S	[-5.02852, 34.06727]	MARSAKHARAZ_084E368N_S	[8.42231, 36.8546]
FAS_050W340N_S	[-5.02852, 34.06727]	QAYRAWAN_101E357N_S	[10.14137, 35.70049]
FAS_050W340N_S	[-5.02852, 34.06727]	MAHDIYYA_110E354N_S	[11.05807, 35.49133]
FAS_050W340N_S	[-5.02852, 34.06727]	NAFTA_079E338N_S	[7.90257, 33.87018]
FAS_050W340N_S	[-5.02852, 34.06727]	SABIBA_091E354N_S	[9.16117, 35.41674]
MARAGHA_462E373N_S	[46.24758, 37.34276]	DAKHARRAQAN_459E377N_S	[45.98591, 37.72041]
MARAGHA_462E373N_S	[46.24758, 37.34276]	ARDABIL_483E382N_S	[48.30651, 38.23604]
[37.3799, 47.01236]	[47.01236, 37.3799]	SARAT_475E379N_S	[47.522116268552686, 37.606310707376956]
[37.606310707376956, 47.522116268552686]	[47.522116268552686, 37.606310707376956]	NIR_479E380N_S	[48.03343287261606, 37.83271242660688]
MARAGHA_462E373N_S	[46.24758, 37.34276]	BARZA_462E365N_S	[46.2141, 36.5057]
MARAGHA_462E373N_S	[46.24758, 37.34276]	DABIL_446E401N_S	[44.68562, 40.16468]
MARAGHA_462E373N_S	[46.24758, 37.34276]	AKHLAT_425E387N_S	[42.51044, 38.76551]
ZARANJ_616E307N_S	[61.61613, 30.7594]	TAQ_621E306N_S	[62.12651, 30.68777]
ZARANJ_616E307N_S	[61.61613, 30.7594]	QARINAYN_624E365N_S	[62.44974, 36.5754]
ZARANJ_616E307N_S	[61.61613, 30.7594]	NIH_600E315N_S	[60.05406, 31.5777]
ZARANJ_616E307N_S	[61.61613, 30.7594]	FARAH_620E323N_S	[62.06561, 32.35928]
ZARANJ_616E307N_S	[61.61613, 30.7594]	SAMARQAND_670E396N_S	[67.03225, 39.67905]
ZARANJ_616E307N_S	[61.61613, 30.7594]	SANKARDAH_675E385N_S	[67.57933, 38.50044]
ZARANJ_616E307N_S	[61.61613, 30.7594]	BASAND_672E382N_S	[67.24396, 38.21375]
DIZ_484E323N_S	[48.42219, 32.38975]	SUS_482E322N_S	[48.26047, 32.20166]
DIZ_484E323N_S	[48.42219, 32.38975]	TIB_473E322N_S	[47.30428, 32.22674]
DIZ_484E323N_S	[48.42219, 32.38975]	RAMHURMUZ_496E312N_S	[49.60131, 31.28576]
DIZ_484E323N_S	[48.42219, 32.38975]	HAWMAZUTT_497E310N_S	[49.71372, 31.05807]
DIZ_484E323N_S	[48.42219, 32.38975]	AHWAZ_486E313N_S	[48.69059, 31.32986]
YANBU_381E241N_S	[38.12512, 24.1082]	BADR_388E237N_S	[38.80098, 23.72676]
YANBU_381E241N_S	[38.12512, 24.1082]	JAR_385E238N_S	[38.50713, 23.8182]
YANBU_381E241N_S	[38.12512, 24.1082]	ABYAYN_449E131N_S	[44.96348, 13.14229]
YANBU_381E241N_S	[38.12512, 24.1082]	NASAFAN_448E140N_R	[44.8432, 14.02916]
TAWWAZ_510E294N_S	[51.03513, 29.44172]	KAZARUN_516E296N_S	[51.68412, 29.60743]
TAWWAZ_510E294N_S	[51.03513, 29.44172]	SHAHRASTAN_515E298N_S	[51.51624, 29.83157]
[29.44172, 51.03513]	[51.03513, 29.44172]	KHASHT_513E295N_S	[51.19490827724566, 29.571717910469822]
[29.571717910469822, 51.19490827724566]	[51.19490827724566, 29.571717910469822]	نيماراه,Faris	[51.35489293469396, 29.701715314816102]
TAWWAZ_510E294N_S	[51.03513, 29.44172]	NAJIRAM_511E284N_R	[51.12283, 28.49687]
TAWWAZ_510E294N_S	[51.03513, 29.44172]	SURU_562E271N_S	[56.21348, 27.19067]
TAWWAZ_510E294N_S	[51.03513, 29.44172]	ANJIRA_544E321N_S	[54.41329, 32.14014]
BUMINA_297E309N_S	[29.71572, 30.93264]	ISKANDARIYYA_299E311N_S	[29.90981, 31.1949]
BUMINA_297E309N_S	[29.71572, 30.93264]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
BUMINA_297E309N_S	[29.71572, 30.93264]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
BUMINA_297E309N_S	[29.71572, 30.93264]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
BUMINA_297E309N_S	[29.71572, 30.93264]	SUKKARIYYA_346E315N_S	[34.65335, 31.56416]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
BUMINA_297E309N_S	[29.71572, 30.93264]	TAIF_404E212N_S	[40.40566, 21.21629]
